0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205
6384,k,1,"[0,1,0,-47,108]",1,2,0,1,2,1,-4,-6,6,-1,-8,-6,0,-2,6,4,-4,2,-12,-10,-8,0,10,12,-16,6,-10,-6,-16,12,-2,6,-4,-16,-6,4,-2,4,14,-12,16,18,4,-6,-24,2,6,-8,-8,-16,-20,14,18,8,-2,0,-2,-24,18,-8,-26,22,12,26,28,28,-6,18,32,2,20,-18,6,24,-24,-10,-16,-24,-18,-18,-26,-34,0,30,24,-2,-16,-4,-18,10,-30,8,16,28,4,-12,20,-28,34,-10,28,-34,-16,-42,-44,-10,-4,-30,24,6,24,6,-8,-26,-6,-4,-48,6,44,12,14,-20,-46,-6,-38,36,36,-18,-26,20,-48,14,44,8,20,-10,6,-14,26,4,34,-6,-44,-2,-24,12,42,24,-50,38,-36,0,6,-58,4,-40,8,32,8,46,34,18,-4,22,32,20,54,0,20,-10,-6,-6,4,-22,-32,-38,-8,30,-60,54,16,-10,48,12,-58,54,24,10,-58,28,-22,-4,-50,-12,48,-30,28,6,2,-34,30,36
9345,g,1,"[1,0,0,-195,1032]",1,2,-1,1,1,1,0,-2,2,-4,0,-6,-8,10,-6,4,12,6,-12,10,-8,-12,-6,-16,-12,1,18,-18,-16,-12,14,2,-8,-20,18,8,18,-8,-18,4,4,14,16,2,-8,6,6,12,-4,-16,8,-6,10,8,-10,-20,-22,16,-18,20,6,-10,28,-14,20,-16,-14,14,-20,-2,-4,-22,30,8,-8,6,-4,8,10,-2,-22,10,-36,-26,24,-22,24,-20,18,-2,-18,4,0,16,-20,4,-28,8,-2,-22,-44,-42,12,6,-36,22,44,26,-32,6,-24,-6,-32,-34,-22,-24,-40,26,36,-24,46,16,-22,-22,34,12,-48,22,-2,-8,0,-34,-4,16,8,54,42,-22,-6,28,-10,-6,24,-18,28,28,18,-24,-26,30,-4,-48,34,2,-12,0,16,12,40,50,-22,-18,-20,-54,-40,-28,34,44,32,-26,-46,62,-24,-42,0,6,56,2,-20,-6,-56,62,-32,36,-58,-34,-64,-42,-58,-44,10,40,2,-36,-20,-18,12,42,-14,-62,62,-16
4554,i,1,"[1,-1,0,-22779,-1222043]",1,1,-1,0,1,-3,-1,1,1,4,1,5,-11,-1,2,-10,7,10,4,8,-1,-9,6,-7,-2,-12,-2,-9,-10,-2,-10,0,-2,3,-16,4,-8,-20,17,14,24,-14,6,10,-12,-14,14,-8,-15,-24,14,-6,10,-6,17,-20,-21,-29,-16,8,-23,-2,-18,24,5,-31,-10,28,8,18,3,21,-31,3,-24,6,-1,2,-29,-12,2,14,-9,-15,9,-4,10,-4,-27,18,30,27,-3,-9,-32,11,-20,-28,24,-14,18,-37,-44,34,36,-19,-20,-18,6,-4,-15,30,-12,46,-36,-7,18,-12,7,27,34,4,-9,-24,-8,-32,8,24,-14,0,-36,24,7,15,-38,43,-18,14,-19,-32,43,44,-37,11,31,24,40,-16,49,-12,18,4,-23,-44,-26,24,9,50,-5,38,-25,-4,52,-35,-20,39,2,36,25,-34,-55,-14,-26,2,-9,-43,48,24,28,26,44,-56,37,-18,18,6,-46,-11,-18,20,24,-2,53,59,41,0,18,36,-42,-5,51,-48
5712,d,2,"[0,-1,0,-268472,-53108208]",0,2,0,-1,2,1,-6,4,-1,-2,-8,0,8,-4,2,12,8,-6,2,14,0,-4,14,4,2,-6,10,16,12,2,-16,10,-8,-12,22,16,6,-16,-16,-2,8,-10,12,18,16,-18,-8,0,-18,-4,12,0,-6,24,14,22,2,8,-2,20,-28,-18,-24,-4,22,0,18,-8,-28,18,-10,20,2,24,-32,34,10,-20,-22,10,22,-2,0,18,-24,-2,0,16,22,-26,-36,40,22,24,32,12,-34,24,24,6,-30,16,14,-30,-18,6,14,18,18,18,-24,-22,32,2,-30,36,8,38,20,-16,-48,0,32,-10,-38,-2,24,-34,24,-8,-8,8,-40,44,24,-22,-42,-50,28,-44,-36,14,-32,-24,4,14,20,-48,-10,26,-10,-16,-8,18,32,0,-26,12,16,-18,34,14,-42,-14,48,-22,50,-56,12,-2,-18,-6,-44,-36,32,-54,-4,38,22,-36,-12,-12,-8,-48,-44,50,64,28,-56,54,14,-40,2,-54,-28,40,-10,-6,-38,36,2,16
7155,g,1,"[0,0,1,-552,-5090]",1,1,0,0,1,3,2,1,-4,-5,0,6,-8,-5,-12,4,-8,1,-4,5,-9,-6,-13,-1,16,6,-7,-2,9,8,14,-14,-12,-18,-12,5,14,19,14,-1,-2,14,6,-21,-6,1,6,3,-13,-8,0,-2,12,20,-19,-14,10,6,18,-27,-14,-6,20,24,-12,-6,-19,0,-13,-21,24,-15,-14,-14,-1,-19,-21,4,18,-2,-14,17,-40,-13,0,-34,0,-12,26,38,38,-23,20,-42,-33,20,-20,26,-36,-12,41,21,11,26,-18,26,39,27,-2,-28,-18,10,-13,-11,-46,17,35,-12,-44,-18,24,26,-5,-41,-36,34,-40,-12,-21,8,-4,2,4,-6,45,37,52,-15,-2,-13,-42,36,-32,18,-15,2,-1,26,13,-8,-25,-30,15,0,-27,40,-19,20,40,-10,7,40,6,36,5,-30,-52,54,31,10,27,18,-2,22,38,-1,25,-30,20,26,-9,34,-9,52,38,-52,36,44,17,19,49,-56,21,-54,65,54,-30,-4,-11,45,-48,-4
3696,w,6,"[0,1,0,496,357972]",0,4,0,1,-2,-1,1,6,2,-4,0,-2,-8,6,10,4,8,6,-4,-10,12,0,2,-16,-4,18,2,6,0,12,-2,18,16,-4,-6,20,-10,-8,-2,12,8,14,-12,-10,24,2,-26,-16,12,24,12,-26,26,24,26,12,-6,0,-10,-16,22,10,4,-10,-20,-32,-6,-18,-28,2,-4,-10,-22,0,8,22,-28,-8,6,14,34,-14,-12,6,24,-30,-8,12,34,-22,-34,32,-12,0,-8,-20,-20,24,6,2,4,-34,12,-18,12,-22,20,-14,-36,-14,-16,-14,0,-10,-6,-20,8,18,-28,-32,-18,-12,-10,18,6,-36,20,30,38,40,-32,6,44,48,16,-10,10,-22,30,12,6,-38,4,-42,40,44,-50,0,-34,10,-52,40,-34,42,-36,8,20,-40,-24,-54,50,14,36,-22,-8,12,-30,16,32,46,50,-50,28,-34,0,26,40,50,-28,-58,-8,-42,-64,-20,38,-38,56,14,-2,-44,-6,32,34,12,-52,6,-28,50,34,-34,-46,-40
9758,g,1,"[1,0,0,-69,1729]",2,2,1,-2,-2,-1,-4,-2,-1,-4,-4,-6,-8,-8,-1,-4,0,0,14,6,-2,-8,-10,-8,-6,-18,-2,10,4,-10,-10,10,8,4,-10,0,-12,-16,-14,10,0,-18,-2,0,8,14,4,24,-16,-12,-18,22,-26,20,10,18,2,0,-22,-16,8,10,-8,18,34,12,6,-10,22,-14,8,16,10,0,-8,-6,2,0,6,0,-10,22,-4,4,12,14,8,-28,-26,-18,-28,-32,-22,-32,16,-16,12,12,-42,6,34,-8,36,-12,-24,-26,-4,-18,0,-2,-24,10,8,2,-14,-36,40,-18,10,0,26,-6,20,-46,38,4,-10,42,10,-28,-16,32,24,36,-16,20,-50,-34,18,4,24,-26,16,-28,16,52,0,4,38,-26,-14,8,-8,-42,-14,-48,-10,0,24,6,-54,14,-18,-42,-8,-32,-34,0,-8,-56,-26,-48,26,12,-16,54,0,-30,-28,40,-16,-42,-40,-32,-22,-38,-16,28,8,50,6,32,38,-36,-60,20,-22,-54,-14,-6,18,0
219,c,1,"[1,1,0,-82,-305]",1,2,1,-1,-4,2,-4,-2,0,-4,0,8,6,-2,-10,-6,-8,-12,4,-14,8,-8,-1,8,16,-14,-2,12,-6,0,-6,12,4,0,18,18,-10,-10,-14,14,-20,2,12,-10,8,2,12,-10,12,8,12,-26,0,4,-26,-20,-6,-24,18,-14,14,-8,-12,-18,14,0,34,2,-10,14,-12,-26,18,-8,28,-6,26,0,14,14,-18,-10,4,-26,28,26,-12,-4,-8,-38,-6,-32,32,40,-16,40,-40,24,-6,-20,-24,-2,32,-6,-24,-12,-10,10,28,-18,16,-6,12,10,28,-24,18,6,-2,-28,-10,-36,26,-10,36,-48,34,-36,38,-36,40,14,-24,-12,-2,-10,0,-6,16,0,-42,26,-36,-42,6,-12,-2,-16,-22,-10,30,-16,-14,48,2,-32,30,0,-22,12,58,-6,28,-42,28,-28,-12,-40,-22,-22,30,-14,20,-14,-24,14,-34,2,26,-8,44,26,60,-28,-38,42,-48,-40,-10,-34,38,28,-2,-20,-12,28,12,6,50,-26,6,0
3705,g,2,"[1,0,0,-206,-1155]",0,2,-1,1,-1,0,0,1,4,1,0,0,4,-2,-2,-2,2,2,-14,2,12,14,4,-14,6,2,-2,10,-12,4,16,6,-8,12,-2,0,6,-8,22,24,12,18,4,-10,8,-10,-22,-4,18,16,8,-18,12,24,12,12,-6,16,24,8,-22,6,-14,-6,-12,24,6,-14,8,26,-28,-2,6,24,-22,-6,-8,16,6,-4,2,28,-12,24,-10,-18,-10,4,26,-28,-10,-16,-8,16,24,-12,-20,12,-14,32,-40,30,36,30,-12,-12,-40,28,-14,34,44,-34,4,8,6,12,16,24,48,-44,-24,-16,4,-26,2,-8,28,30,14,-16,-34,-40,4,32,30,14,6,-26,-14,4,-46,-18,-24,18,-42,-48,10,-30,-28,-6,4,24,-38,18,-38,-48,8,-8,20,18,-22,30,-46,-22,-20,-20,-42,24,58,-14,-40,12,-26,-20,0,36,46,-58,-12,42,-44,42,32,-40,-14,-50,-50,-26,-18,28,-4,-20,-14,6,22,6,16,-18,50,-26,58,16
9990,bj,1,"[1,-1,1,-19712,1080611]",1,3,1,0,1,-4,3,-1,-3,2,-3,-3,-7,1,0,11,9,6,-12,-10,8,6,-16,-1,-6,-18,-4,-15,-4,-18,8,-15,-16,-21,18,14,15,5,11,11,0,6,-24,-10,-18,26,12,-19,8,-16,12,20,18,-6,-25,-27,21,24,-3,-16,-10,6,-28,24,-31,-18,-34,6,-28,-10,0,-10,-9,0,32,-1,20,21,21,-19,30,17,21,-10,-24,2,20,-30,0,26,18,-4,18,-12,2,-12,-40,21,15,-6,-19,8,-37,24,6,-36,38,20,-18,15,12,5,-22,29,-15,-16,8,12,-49,-24,-24,36,32,-28,36,-24,8,-27,-4,-6,38,-22,-34,-15,5,-31,24,29,6,-7,-42,-24,-52,6,26,-36,20,42,35,42,14,21,47,-6,-52,21,-1,-12,23,48,50,3,-6,-3,50,39,9,-21,29,-55,-31,-6,-9,26,36,26,-49,6,20,42,-16,44,62,-36,-31,-15,-48,54,29,59,-22,-12,-34,0,-10,33,42,6,14,-37,66,12
8448,l,2,"[0,1,0,-2685,116379]",1,2,0,1,-4,-4,1,-2,-2,8,2,-6,2,8,-2,-4,6,0,4,6,-12,-6,-6,16,8,-2,-14,2,-6,0,14,-18,4,-4,-6,4,18,0,-20,4,-20,6,-4,-8,-14,-18,10,2,-8,-10,4,16,10,-12,14,-12,6,-8,24,0,10,-30,8,-18,-12,14,34,-20,-28,-14,8,10,-30,-16,-6,34,-20,-18,-20,-4,30,-10,-36,4,-36,14,12,36,-6,22,-30,-38,-20,-4,-26,-32,36,-24,0,6,-12,22,8,18,12,6,-20,18,28,-6,-22,34,-20,-2,38,36,2,-2,4,-6,-24,0,-4,14,-18,28,-4,22,-32,-38,-18,22,40,-20,26,12,14,-2,-40,12,-28,-42,44,26,-14,-12,20,-2,6,54,20,-54,2,50,28,-12,28,54,-12,34,34,-42,12,-42,4,-12,-2,46,2,42,6,-40,-4,-4,28,-46,-38,6,-44,-8,-40,-22,-38,48,-12,-46,-18,-48,-38,-44,-50,0,14,-36,-52,-28,-32,-6,-22,-32,-14,24
3528,x,3,"[0,0,0,-67179,6693302]",0,2,0,0,2,0,0,2,6,4,4,-6,8,-10,-10,12,-8,-6,4,10,12,-4,-2,8,4,6,-10,10,0,-16,14,14,8,-12,14,4,-6,-8,10,-4,16,2,0,-6,4,18,-22,24,-12,-16,12,-6,-18,12,22,20,14,-28,10,8,-10,30,12,-22,4,0,6,2,-20,-30,8,10,-10,12,-32,22,-4,-16,-14,26,-10,14,-36,6,-12,-34,-24,40,-34,10,18,8,-4,-24,-8,-24,4,-24,-6,-18,-12,-2,28,18,12,-18,4,-18,36,6,-36,22,32,-10,-18,-12,-32,-26,20,-32,-6,24,-14,-46,-38,40,-36,-38,6,-16,16,-14,28,-52,0,-10,6,14,-38,-20,18,-26,4,42,32,-16,-14,48,-14,38,44,-4,-2,-42,4,0,-52,-12,8,30,-10,-22,24,38,-48,28,22,-40,-48,2,-30,-6,16,-54,-52,42,-16,14,20,18,0,-6,8,-12,-26,14,28,10,-2,60,-22,-32,-26,0,4,34,56,30,-62,30,62,32
5515,a,1,"[0,1,1,-16,20]",2,1,-2,-2,-1,-1,-2,1,-8,-2,6,-6,-4,-10,-3,-6,-2,8,-6,2,-2,0,10,-6,-12,6,-16,4,4,12,-16,1,3,-10,-16,-9,-20,-15,2,0,-12,22,-8,-2,-25,-26,-6,-4,1,-24,0,1,18,-6,-30,4,21,3,10,-7,1,12,-14,-24,23,24,26,-12,-16,9,-6,9,8,4,-37,14,28,-24,-19,-39,-10,-22,-33,18,3,-16,0,12,34,40,37,-34,9,33,43,24,4,-19,21,-32,24,15,23,9,-36,33,-34,-38,-1,26,-5,2,-14,40,18,-4,47,2,-2,-44,10,24,-5,10,32,-9,-10,12,35,-38,1,-2,44,18,-27,-20,26,-8,-25,-14,9,-32,-50,-6,11,-29,-38,1,-40,21,2,24,-20,50,12,-12,-52,-54,30,12,47,-14,-18,23,17,-3,10,-20,-32,29,-14,28,-48,-52,42,3,4,20,20,57,12,6,-44,-14,40,39,1,-23,-17,4,-50,-3,-20,-47,-25,0,15,54,-54,34,-42,1
7448,h,1,"[0,1,0,-100,-624]",1,1,0,-2,1,0,-3,-6,2,1,-1,8,8,6,2,-13,13,8,-12,5,0,-12,11,10,3,-10,2,3,6,-18,16,-12,-22,-20,5,-21,1,-14,3,-5,0,-8,2,16,7,-6,-21,25,-4,12,-14,10,14,8,14,23,18,-12,-12,-17,-23,0,-11,-6,-22,-12,13,-12,2,-28,-3,10,6,9,-8,-28,-6,6,34,14,0,-18,-5,-20,0,-28,0,-4,-8,-5,-9,11,21,23,-26,21,-23,-31,-30,-42,-38,7,28,-11,2,18,5,-15,-28,21,4,-22,2,22,-27,-21,-37,28,20,21,14,-16,-2,16,-48,-42,-20,-23,49,36,7,-10,-8,50,20,-5,-45,-7,-46,-10,18,27,18,33,5,-12,40,24,-31,36,29,-16,38,2,4,18,-28,-20,25,17,-9,36,52,-26,-24,2,0,-30,-24,-46,0,-1,-32,0,24,-5,12,-35,23,-39,-52,5,25,-26,-32,44,24,6,-34,-44,-6,-21,4,60,-10,0,-20,24,-35,-37,29,47
8320,a,2,"[0,0,0,-1108,-11568]",0,2,0,0,-1,2,-2,1,2,6,-6,6,4,-6,6,-4,-2,6,-6,-2,4,0,-10,-16,16,-10,-10,14,10,0,10,18,10,-2,-10,14,10,8,-22,-16,18,18,2,6,20,-2,22,4,22,18,20,-14,-6,0,-30,10,18,10,6,4,26,2,-28,10,28,32,-14,6,14,-22,8,-14,-18,12,-14,2,10,-14,-18,22,30,-10,18,-14,-28,2,28,-4,10,14,-6,26,4,24,-6,34,-18,-6,-14,-38,-36,10,20,18,-24,6,-6,30,0,-26,36,42,-14,-2,-10,2,8,-46,16,-10,14,18,2,-14,38,-36,34,6,50,16,-2,34,30,-26,4,-6,34,-18,14,-28,-2,26,22,-22,50,48,-34,-12,-50,2,-10,-14,18,30,8,-42,-8,-28,36,-6,-6,-38,12,-38,-6,-14,-42,14,60,-58,14,22,-54,42,24,-26,-24,-26,46,42,50,-50,6,-10,-26,-18,-6,-42,-22,0,38,-60,10,-44,-58,-54,12,18,62,-2,-42,-46
8198,b,1,"[1,0,1,-50,132]",2,1,-1,-2,-3,-2,-3,-2,1,5,0,-2,2,0,-9,4,0,-14,-14,-1,1,-7,-10,-4,-3,-10,13,-4,-16,-8,-6,-11,2,4,6,-23,21,2,7,-8,3,-12,20,2,-23,-5,4,5,-3,1,-3,-16,-4,-16,10,12,-19,3,-3,-20,-2,23,-8,10,-21,-4,26,12,-32,-9,-22,-20,-6,4,-34,31,-3,5,6,7,-6,-25,-36,16,-24,26,11,-3,-22,41,-2,1,38,-38,-29,-20,14,-40,-6,21,-14,15,28,0,24,-46,5,18,-11,-46,5,3,28,6,-12,-25,25,14,36,6,-18,1,27,10,21,-30,-17,34,-16,26,11,30,-41,4,24,3,-36,-10,-18,-4,38,-40,-20,-53,5,3,42,5,-4,-46,49,-21,-18,-6,-20,24,39,8,4,20,-37,28,47,-19,34,4,2,-14,-32,36,-29,50,24,-43,-24,24,-40,15,-1,0,49,50,6,-36,-51,30,-40,-21,-58,28,48,-24,-64,-34,31,34,-60,46,60,-59,42,0
3792,c,1,"[0,-1,0,12,-36]",0,1,0,-1,0,1,-3,5,-3,-2,3,9,-2,8,6,-11,6,6,6,-10,-8,12,11,-1,3,-12,-1,6,-11,18,14,-18,-8,12,3,19,15,22,-4,10,3,-3,12,11,24,-10,-9,7,-5,-2,24,26,21,-15,2,-24,6,12,-24,28,5,-30,4,6,7,-30,11,18,19,26,-3,2,21,24,16,14,-20,24,6,-1,-3,-28,12,5,0,-34,-8,-12,27,-7,9,-32,-9,3,-20,-36,-14,-6,21,9,28,29,22,18,-21,-30,-20,20,-12,-18,-24,-46,-23,-28,6,-5,31,-24,4,-30,0,-42,8,8,-24,21,-5,-18,-10,-21,28,11,-5,-33,40,17,12,-40,30,4,-45,42,40,-30,4,-6,20,-21,20,-42,-17,45,-1,9,7,-39,-44,27,16,21,-52,-42,12,54,-26,9,6,-24,-8,26,-34,-6,30,-58,-3,-58,-41,-42,-20,-42,-38,-22,-59,12,50,-39,3,-6,38,49,-13,24,38,0,-8,-57,3,24,5,-46,36,60
5624,b,1,"[0,-1,0,-31409,-2133883]",1,1,0,2,3,-3,-3,0,-7,-1,0,-2,8,1,-2,-11,7,-12,14,-1,-12,10,-7,8,-4,-8,12,-18,-14,6,-20,-6,14,-5,13,-11,-15,-6,-2,20,22,2,-2,14,-11,16,-22,-11,-14,14,-12,-7,27,-15,-6,15,-8,11,20,0,21,26,-23,16,32,-21,6,-30,20,-12,23,13,18,-27,-32,28,2,28,-1,29,4,4,-12,-4,36,18,-22,-5,24,-17,1,-1,-9,-20,38,-12,15,36,0,-20,6,-9,36,-27,-30,0,-12,23,-33,14,-40,-10,-8,-47,-47,-20,29,-12,-7,29,-23,14,-12,-26,14,24,-1,-2,-6,-11,-29,-14,-51,52,-12,-17,17,35,-6,12,-8,11,-12,45,-51,28,-32,2,-14,-54,-43,6,-22,-3,-19,-54,56,-22,-52,-58,-7,22,4,-24,32,28,40,-24,26,33,20,9,-38,32,-16,-38,-64,39,44,-51,4,3,11,-28,-18,54,-3,-35,-38,10,58,52,-14,1,-36,54,48,-12,-55,10,-2,-21
2170,m,1,"[1,-1,1,-163,-769]",0,2,1,0,-1,1,2,-2,0,8,6,-4,1,-2,6,4,4,6,0,4,12,16,-16,8,4,-14,-18,-6,-8,-4,-10,14,10,0,0,10,10,0,-2,-12,6,-2,-26,16,16,22,-6,4,-4,2,-12,-8,6,-12,14,14,-18,6,0,-32,14,6,-28,-30,12,16,-24,-18,-10,-32,24,26,12,8,-26,-22,8,-10,-16,-26,-10,-14,16,10,32,-40,0,-12,6,32,32,-26,-12,-24,2,-18,-30,-16,12,30,-8,-10,20,-30,-12,-18,-14,26,44,18,32,-30,28,-26,18,-30,44,-6,-24,-10,-14,8,6,-16,6,36,28,6,48,36,-20,6,54,-18,8,14,10,-2,-14,-44,-14,-6,16,-4,34,-32,0,24,42,6,-26,-6,6,18,20,-36,-44,60,32,-30,-26,-20,-52,8,26,28,42,42,-16,-46,10,-62,-2,56,-24,6,0,50,-20,54,-4,-16,-44,42,-14,28,0,-60,-62,4,-50,40,16,-60,-30,-32,12,0,14,-26,42,52
2475,i,2,"[0,0,1,1140,-2174]",1,1,0,0,0,1,1,1,-6,-7,6,6,-7,-2,6,1,0,-6,0,5,-5,12,-14,-4,-6,-6,-17,0,-8,-6,11,-18,-8,-18,0,-4,6,-7,-23,13,0,-24,-18,5,12,7,24,11,5,-5,-24,17,12,30,-13,18,24,-18,-18,-16,13,-12,-29,18,-5,-18,13,-30,-4,13,24,-10,-18,24,37,31,-19,-6,30,25,18,-13,36,-10,30,-11,35,-30,-24,-26,-6,4,-18,36,13,-18,-13,6,-36,-18,-17,-37,28,-12,30,-30,-31,1,-18,6,-12,17,40,-14,12,47,-19,-42,-32,-24,-24,24,26,22,30,30,-4,36,17,6,-5,-14,32,-6,32,-29,-30,29,-18,55,0,-12,-7,0,31,42,14,30,19,30,-4,-12,-53,-30,7,-6,-20,30,-43,24,7,24,-6,42,52,6,-42,0,5,10,-13,30,-6,-1,60,-59,-1,-42,17,36,13,-19,-53,-60,-29,-36,24,30,-47,-35,-49,0,-29,-60,-31,-12,-24,-24,14,-14,12,6
6687,a,1,"[1,-1,1,706,12858]",0,1,-1,0,2,1,3,0,1,-6,-3,-3,2,9,8,10,0,-12,6,-6,7,7,8,11,-7,14,10,0,18,-10,9,-7,-8,-19,9,-8,-5,20,3,-11,8,-6,14,4,8,4,-5,-8,6,-16,-10,7,26,-15,19,22,21,1,20,20,7,24,22,-6,-32,2,21,-3,3,-20,16,5,3,-24,3,6,-29,-21,-26,-2,6,30,-16,35,-32,-5,-16,18,30,33,-23,40,-34,8,43,20,8,-29,0,31,20,46,5,-27,-36,36,44,-38,1,-33,-16,-26,0,8,-18,-20,-18,-12,36,18,36,-5,4,10,42,-49,-10,-50,10,0,28,-34,1,-1,38,-2,8,38,-11,14,10,-2,12,13,-9,52,-14,33,6,-10,28,-36,48,42,-2,31,52,-28,-46,-28,-2,14,8,22,-23,-33,-21,52,38,-41,-42,3,39,3,3,-22,-26,6,-20,-44,-29,26,64,-22,-8,-15,-26,39,-42,35,32,-18,6,-15,-12,21,-12,-6,19,-44,17,-22
3108,j,2,"[0,1,0,643,-7089]",1,1,0,1,-3,1,3,-1,-6,-4,6,0,-7,1,6,-10,0,3,-3,-10,-7,3,-4,2,-12,-3,5,-6,-19,3,2,6,11,9,-15,-22,-18,-7,2,-16,9,0,-6,2,-18,-22,-3,-13,20,14,-12,14,3,-6,17,0,-6,0,18,14,14,30,-1,30,20,3,-19,-21,14,5,0,-10,-9,-24,2,-7,11,24,-6,8,-12,14,-30,8,36,-28,35,-39,6,-22,21,20,3,39,-4,0,32,27,0,18,-19,2,2,12,-21,-6,5,-31,-3,24,24,44,32,-43,-15,-10,-16,-21,23,15,-36,-36,-22,29,6,30,-46,12,14,30,8,2,-31,48,41,-46,24,-43,6,8,-6,18,2,3,-25,48,35,-54,-31,45,-31,39,-31,42,-40,-48,26,-12,38,-12,2,-48,12,30,-58,-12,-48,54,-4,53,29,-21,6,5,30,26,-34,-54,-10,-30,20,-22,44,27,32,-9,3,-6,-34,-28,20,-18,14,63,-34,-6,33,-18,2,26,-60,24
6768,s,1,"[0,0,0,-1992,-34148]",0,1,0,0,1,1,3,-2,6,6,5,5,10,-3,6,-10,1,-12,8,-10,2,-10,-2,-3,0,-6,17,16,-1,15,-10,-6,8,14,6,-10,-12,2,17,10,3,0,7,-20,-6,-4,16,-14,-16,28,-3,20,21,-16,3,-18,-5,-12,-12,13,-6,17,19,-19,-1,23,22,19,-28,-13,-36,0,24,-17,32,8,-37,-4,26,-2,-28,32,3,-12,-18,16,-3,20,-11,3,-15,-20,33,-4,32,-20,26,-3,2,18,-21,2,16,-27,24,21,28,-2,20,-6,-1,39,-24,-17,-44,-35,38,27,44,-46,-30,-6,-38,-30,-2,-12,18,-15,-23,-2,26,-43,17,40,-38,-10,-38,-30,-4,24,27,47,19,-54,-3,8,-42,-33,-50,17,-26,20,-38,41,-28,0,37,22,-4,34,26,22,-58,-35,7,27,28,20,35,16,-44,-26,24,-23,32,-40,-34,55,-33,12,-42,-56,3,49,-33,-30,16,48,2,-28,13,57,-14,60,-6,0,-48,20,-8,-20,24,24
5802,a,1,"[1,0,1,-552480,158014318]",1,1,-1,1,2,-5,-6,1,4,6,-6,10,8,-2,-5,-10,6,-10,6,8,-10,-3,-6,-1,6,10,-15,-17,-2,-20,-17,-16,-4,10,12,-7,-15,-16,2,4,0,-24,-10,0,-18,15,-4,14,-14,-26,-11,28,-23,-12,17,-9,6,-6,-16,8,26,24,7,5,2,5,14,3,7,16,20,14,14,-28,-10,4,-1,6,34,28,-9,8,-21,-14,3,-2,22,-23,29,-14,18,4,-10,6,31,-12,-12,-35,-30,-35,-14,-32,-23,36,5,-33,-10,39,12,-3,-15,5,34,2,0,10,33,6,4,3,12,-30,-23,2,-6,21,-42,-34,38,6,43,2,36,23,-8,-8,-34,34,6,-23,39,-42,-40,-26,16,-33,-39,12,-1,-56,35,21,2,8,-26,-48,-32,-15,-24,-40,-54,-33,14,34,1,-2,-9,9,16,54,-61,30,-35,42,0,-54,4,6,1,60,40,15,40,34,-41,18,-56,17,-30,41,-23,-48,-30,-36,26,-4,-39,46,-22,-24,-21,-15
9548,b,1,"[0,1,0,-67053,6665372]",0,3,0,1,0,1,-1,2,-6,-1,-6,9,1,-10,3,-1,0,12,12,8,5,15,14,8,18,-6,-16,6,2,0,20,3,11,-9,-6,-22,6,11,14,17,0,15,-6,-10,-15,-10,15,11,-28,-19,-12,23,-6,-27,2,15,-12,21,-15,-28,26,0,23,-15,11,0,29,-21,2,-13,-9,23,-21,-30,20,38,5,-21,-12,2,-24,2,-6,35,36,11,-1,21,-24,-19,-12,26,-36,0,32,24,14,-39,21,-30,2,32,-22,-18,-3,-27,29,20,36,-6,-24,-28,-1,26,-18,-31,2,-18,5,24,42,-12,-16,26,42,-15,8,-18,-52,-39,44,-13,11,-3,-37,38,-30,14,-21,20,9,-27,20,18,32,21,17,54,-34,6,35,-18,-28,-33,44,51,-19,-30,-16,-21,-13,30,6,-6,-4,36,6,9,14,-37,29,42,39,-49,30,-10,14,57,-10,-51,-40,44,47,0,59,30,12,-54,14,-4,-25,-9,11,-36,14,9,18,42,23,-61,-39,-3
